Date,SPY,IWM,EFA,EEM,TLT,LQD,HYG,EMB,TIP,GLD,GSG,IYR
2016-04-14,208.01,112.17,58.43,34.77,130.76,119.06,82.62,111.29,113.92,117.11,14.33,77.32
2016-04-15,207.78,112.45,58.3,34.57,131.88,119.56,82.49,111.35,114.33,117.92,14.21,77.83
2016-04-18,209.239,113.3,58.8,34.73,131.31,119.69,82.96,111.41,114.31,117.74,14.2,78.16
2016-04-19,209.9,113.39,59.82,35.26,130.9,119.91,83.31,111.84,114.51,119.58,14.51,78.24
2016-04-20,210.1,113.56,59.87,35.1,129.46,119.58,83.47,111.93,114.03,118.97,14.83,77.14
2016-04-21,208.97,112.99,59.51,34.75,128.69,119.53,83.21,111.53,113.89,119.42,14.76,75.83
2016-04-22,208.97,114.11,59.54,34.54,128.36,119.66,83.4,111.36,113.82,117.89,14.68,76.64
2016-04-25,208.61,113.3,59.24,34.319,127.83,119.38,83.08,110.91,113.69,118.23,14.6,77.12
2016-04-26,208.919,114.41,59.45,34.69,127.25,119.33,83.36,111.01,113.64,118.7,14.84,77.4
2016-04-27,209.35,114.81,59.49,34.9,128.52,120.09,83.85,111.51,114.33,119.04,15.05,77.38
2016-04-28,207.447,113.5,58.68,34.54,129.05,120.2,83.71,111.74,114.93,121.29,15.1,77.2
2016-04-29,206.331,112.48,58.43,34.39,129.38,120.33,83.85,111.63,114.88,123.65,15.22,76.56
2016-05-02,207.97,113.48,58.98,34.295,127.82,119.85,83.5,111.2,114.5,123.24,14.97,77.58
2016-05-03,206.159,111.62,58.01,33.33,129.43,120.06,82.96,110.95,114.55,122.96,14.7,77.41
2016-05-04,205.01,110.7,57.34,32.79,130.14,119.86,82.65,110.69,114.68,122.21,14.7,78.45
2016-05-05,204.97,110.26,57.22,32.78,131.01,120.1,82.58,110.945,115.05,122.07,14.67,78.75
2016-05-06,205.72,110.91,57.38,32.83,130.45,119.84,82.53,111.09,114.65,123.18,14.77,79.52
2016-05-09,205.889,111.23,57.26,32.41,130.86,119.72,82.38,110.81,114.72,120.65,14.42,80.16
2016-05-10,208.45,112.35,58.08,33.03,130.87,119.92,83.08,111.3,115.07,120.98,14.8,80.31
2016-05-11,206.5,110.96,57.58,32.95,131.61,120.05,83.02,111.56,115.05,122.12,15.13,78.88
2016-05-12,206.56,110.3708,57.56,32.86,131.01,119.8,83.15,111.78,114.97,121.16,15.18,79.27
2016-05-13,204.76,109.64,56.97,32.27,132.28,120.02,82.78,111.85,115.25,121.71,15.15,78.63
2016-05-16,206.78,111.03,57.65,32.66,131.14,119.62,83.24,111.91,115.12,121.8,15.43,79.25
2016-05-17,204.851,109.27,57.23,32.51,131.36,119.58,83.07,111.83,115.2,122.22,15.58,78.05
2016-05-18,204.91,109.84,57.25,32.19,129.49,118.56,83.08,110.75,114.2,120.1,15.39,76.96
2016-05-19,204.2,108.955,56.84,31.89,130.05,118.84,82.85,110.37,114.15,119.87,15.37,76.13
2016-05-20,205.49,110.79,57.31,32.21,130.15,118.92,83.14,110.48,114.09,119.71,15.39,76.74
2016-05-23,205.21,110.66,57.12,32.15,130.44,118.92,83.16,110.49,114.15,119.37,15.25,76.81
2016-05-24,207.87,112.94,57.95,32.48,129.86,118.72,83.66,110.75,114.04,117.3,15.32,77.73
2016-05-25,209.28,113.6,58.56,32.87,129.37,118.93,83.79,111.06,114.13,116.98,15.51,77.85
2016-05-26,209.34,113.47,58.72,33.09,130.04,119.27,83.55,111.1,114.46,116.58,15.52,77.9
2016-05-27,210.24,114.6,58.66,33.08,129.85,119.18,83.69,111.04,114.31,115.62,15.58,78.24
2016-05-30,210.24,114.6,58.66,33.08,129.85,119.18,83.69,111.04,114.31,115.62,15.58,78.24
2016-05-31,209.84,115,58.38,33.12,130.16,119.39,83.61,110.98,114.14,116.06,15.42,78.25
2016-06-01,210.27,115.78,58.33,33.1,130.42,119.14,83.34,110.92,113.93,115.94,15.57,78.3
2016-06-02,210.91,116.67,58.33,33.37,131.36,119.38,83.36,111.12,114.32,115.67,15.62,78.72
2016-06-03,210.28,115.97,58.71,33.88,133.23,120.34,83.51,112,115.06,118.88,15.67,78.96
2016-06-06,211.35,117.22,59.04,34.24,132.24,120.05,83.88,112.21,115.19,118.92,15.84,78.47
2016-06-07,211.68,117.56,59.47,34.55,132.56,120.23,84.25,112.39,115.5,118.82,15.97,78.95
2016-06-08,212.37,118.43,59.59,34.8,133.27,120.63,84.57,112.98,115.77,120.58,16.25,79.37
2016-06-09,212.08,117.67,58.86,34.4,134.13,120.8,84.24,112.84,115.81,121.25,16.15,79.49
2016-06-10,210.07,116.07,57.15,33.53,134.78,120.94,83.83,112.41,115.81,121.74,15.84,79.1
2016-06-13,208.449,114.81,56.32,33.06,135.38,120.76,83.27,112,115.66,122.64,15.77,79.04
2016-06-14,208.04,114.48,55.42,32.95,135.28,120.49,82.99,111.49,115.37,122.77,15.7,78.61
2016-06-15,207.75,114.56,55.79,33.3,135.8,120.94,83.03,111.93,115.91,123.68,15.52,79.33
2016-06-16,208.37,114.55,55.905,33.18,136.46,121.12,83.075,111.95,115.68,122.38,15.2,79.73
2016-06-17,206.52,114.06,56.46,33.27,135.61,120.76,83.13,111.84,115.39,123.95,15.66,79.61
2016-06-20,207.85,115.3,57.86,33.86,134.16,120.61,83.62,112.6,115.06,123.21,15.82,79.76
2016-06-21,208.44,115.08,58.33,34.12,133.54,120.5,83.94,112.51,114.71,120.84,15.75,79.37
2016-06-22,208.1,114.63,57.12,33.94,133.76,120.72,84.02,113,115.02,120.9,15.61,79.33
2016-06-23,210.81,116.82,58.7,34.76,132.23,120.6,84.64,113.27,115.06,120.11,15.79,79.86
2016-06-24,203.13,112.55,53.66,32.64,135.78,121.17,83.25,112.31,115.78,126.01,15.3,78.83
2016-06-27,199.6,108.69,52.63,32.23,139.17,121.68,82.05,112.65,116.12,126.68,15.19,78.74
2016-06-28,203.2,110.37,54.01,33.18,139.46,122.35,83.08,113.48,116.52,125.32,15.46,80.45
2016-06-29,206.66,112.88,55,34.02,138.39,122.31,84.13,114.62,116.45,125.84,15.69,81.48
2016-06-30,209.475,114.98,55.82,34.36,138.9,122.735,84.7,115.15,116.67,126.47,15.52,82.39
2016-07-01,209.921,115.39,55.82,34.69,140.57,123.05,84.47,115.06,117.06,128.41,15.71,82.33
2016-07-04,209.921,115.39,55.82,34.69,140.57,123.05,84.47,115.06,117.06,128.41,15.71,82.33
2016-07-05,208.41,113.69,54.74,33.95,142.33,123.47,83.99,115.32,117.25,129.47,15.16,82.96
2016-07-06,209.66,113.89,54.64,33.86,142.56,123.69,84.36,115.48,117.53,130.23,15.23,82.66
2016-07-07,209.526,114.13,54.42,33.77,142.55,123.71,84.47,115.44,117.29,129.74,14.72,81.93
2016-07-08,212.65,116.79,55.25,34.5,143.6,124.4,85.59,116.36,117.55,130.52,14.85,83.14
2016-07-11,213.4,118.14,56.06,34.83,142.34,124.08,85.64,116.69,116.98,129.29,14.7,83.74
2016-07-12,214.95,119.72,56.82,35.32,140,123.38,85.88,116.29,116.59,127.15,15.11,83.84
2016-07-13,214.92,119.25,56.76,35.26,141.65,123.86,85.63,116.35,116.84,128.32,14.85,84.19
2016-07-14,216.12,119.37,57.25,35.77,139.59,123.56,85.8,116.4,116.54,127.33,14.92,83.57
2016-07-15,215.83,119.7,56.96,35.69,138.39,123.09,85.63,116.37,116.41,126.84,14.94,83.64
2016-07-18,216.409,119.9,57.1,36.005,138.26,123.09,85.92,116.21,116.33,127.04,14.83,83.85
2016-07-19,216.19,119.3,56.65,35.64,139.04,123.31,85.69,116.24,116.34,127.21,14.67,84.23
2016-07-20,217.085,120.08,57.16,35.82,138.28,123.27,85.91,116.19,116.13,125.39,14.61,84.21
2016-07-21,216.265,119.51,56.93,35.705,138.56,123.41,85.79,116.19,116.18,127.3,14.48,84.33
2016-07-22,217.24,120.4,57.04,35.97,138.8,123.34,86.17,116.2,116.08,126.35,14.43,85.03
2016-07-25,216.65,120.22,56.97,35.61,138.7,123.27,85.76,115.91,115.83,125.47,14.25,84.95
2016-07-26,216.75,120.8,57.21,35.89,138.92,123.15,85.43,115.58,116.03,126,14.21,84.56
2016-07-27,216.52,121.14,57.42,36.01,140.65,123.66,85.69,116.1,116.48,128.03,14.01,83.96
2016-07-28,216.77,120.83,57.36,36.02,140.39,123.54,85.33,115.82,116.64,127.66,13.89,84.58
2016-07-29,217.12,121.07,58.035,36.205,141.56,123.99,85.41,116.19,116.9,128.98,13.96,85.4
2016-08-01,216.94,121.17,57.66,36.14,139.77,122.97,84.55,115.25,115.75,129.22,13.67,85.7
2016-08-02,215.549,119.48,57.37,35.88,138.33,122.28,84.43,114.98,115.18,130.27,13.65,84.4
2016-08-03,216.18,120.45,57.17,36,138.41,122.44,84.81,115.14,115.51,129.65,13.96,84.04
2016-08-04,216.41,120.56,57.5,36.2,139.45,122.96,85.35,115.91,115.99,129.87,14.03,83.84
2016-08-05,218.18,122.3,57.76,36.62,138,122.46,85.54,115.61,115.71,127.55,14.12,83.95
2016-08-08,218.05,122.24,57.88,36.88,138.26,122.54,85.89,116.3,115.79,127.44,14.26,84.03
2016-08-09,218.18,122.37,58.34,37.13,139.62,123.26,86.19,116.84,116.07,127.96,14.16,84.34
2016-08-10,217.64,121.4892,58.54,37.14,140.16,123.61,86.03,117.18,116.1,128.56,13.96,84.23
2016-08-11,218.65,122.07,58.96,37.62,138.91,123.2,86.24,117,115.79,127.67,14.3,83.43
2016-08-12,218.46,122.19,58.81,37.48,140.08,123.76,86.31,117.5,116.09,127.4,14.5,83.66
2016-08-15,219.09,123.4,59.035,37.87,138.76,123.38,86.565,117.64,115.79,127.84,14.75,83.6
2016-08-16,217.96,122.4,58.95,37.7,138.39,123.16,86.39,117.33,115.63,128.47,14.87,82.62
2016-08-17,218.37,122.04,58.93,37.46,139.22,123.5,86.51,117.69,115.98,128.5,14.97,82.86
2016-08-18,218.86,122.94,59.23,37.81,139.44,123.8,86.85,117.97,116.18,129.11,15.16,82.62
2016-08-19,218.54,122.94,58.79,37.6,138.71,123.43,86.59,117.42,115.99,127.97,15.15,82.02
2016-08-22,218.53,123.22,58.85,37.1,139.88,123.85,86.45,117.57,116.23,127.78,14.89,82.44
2016-08-23,218.97,124.08,59.1,36.95,140.03,123.99,86.74,117.67,116.39,127.76,14.99,82.62
2016-08-24,217.85,123.07,58.96,37.05,139.7,123.91,86.5,117.27,116.21,126.34,14.8,82.22
2016-08-25,217.7,123.31,58.72,37.08,139.17,123.79,86.66,117.26,116.15,126.23,14.87,82.52
2016-08-26,217.29,123.06,58.37,36.76,138.36,123.4,86.56,117.11,115.7,126.05,14.81,81.75
2016-08-29,218.361,123.7,58.55,37.04,140.21,124.1,86.99,117.69,116.12,126.3,14.7,82.52
2016-08-30,218,123.93,58.47,36.94,139.67,123.94,87.04,117.65,116.02,125.03,14.58,82.38
2016-08-31,217.38,123.23,58.35,36.53,139.87,123.89,86.7,117.22,116.04,124.78,14.24,82.54
2016-09-01,217.39,123.32,58.75,36.81,139.77,123.57,86.5,116.58,115.72,125.29,14.05,82.4
2016-09-02,218.37,124.51,59.43,37.41,138.63,123.35,86.9,116.92,115.59,126.57,14.17,83.06
2016-09-05,218.37,124.51,59.43,37.41,138.63,123.35,86.9,116.92,115.59,126.57,14.17,83.06
2016-09-06,219.031,124.6292,59.83,38.21,139.64,123.78,87,117.64,116.14,128.71,14.27,83.65
2016-09-07,219.01,125.41,59.86,38.09,139.54,123.61,86.76,117.97,116.29,128.27,14.41,84.13
2016-09-08,218.51,125.16,59.69,37.99,137.79,122.74,86.6,117.43,115.88,127.59,14.73,83.17
2016-09-09,213.28,121.25,58.53,36.71,135.52,121.82,85.77,116.28,115.08,126.75,14.46,79.86
2016-09-12,216.34,122.94,59.01,36.96,135.59,121.83,86.07,116.26,115.12,126.59,14.53,80.83
2016-09-13,213.23,120.58,57.82,36.03,134.05,121.43,85.41,114.98,114.61,125.75,14.26,78.86
2016-09-14,213.15,120.6,57.74,36.14,134.25,121.51,85.39,115.2,114.79,126.18,14.1,79.1
2016-09-15,215.28,122.04,58.24,36.76,133.67,121.59,85.89,115.68,114.76,125.37,14.17,79.46
2016-09-16,213.37,121.86,57.49,36.51,134.75,121.73,85.91,115.35,114.95,125.06,14.2,79.38
2016-09-19,213.41,122.67,57.79,36.8,134.31,121.69,85.96,115.76,114.81,125.32,14.18,80.13
2016-09-20,213.42,122.15,58.14,36.82,134.78,121.85,85.86,115.89,114.79,125.44,14.25,80
2016-09-21,215.82,123.92,59.16,37.85,135.87,122.47,86.57,117.15,115.33,127.27,14.48,80.92
2016-09-22,217.18,125.7,59.76,38.12,136.95,122.97,86.86,117.61,115.9,127.57,14.56,82.49
2016-09-23,215.99,124.81,59.26,37.63,136.82,122.88,86.76,117.24,116.22,127.65,14.32,82.7
2016-09-26,214.24,123.23,58.71,37.08,137.69,123.07,86.38,116.88,116.27,127.55,14.46,82.1
2016-09-27,215.57,123.73,58.99,37.61,138.7,123.37,86.63,117.21,116.37,126.62,14.25,81.46
2016-09-28,216.64,124.68,59.41,37.95,138.4,123.45,87.21,117.33,116.51,126.22,14.61,81.91
2016-09-29,214.68,122.86,58.67,37.29,138.75,123.4,86.88,116.86,116.49,126.07,14.76,81.03
2016-09-30,216.3,124.21,59.13,37.45,137.51,123.18,87.26,117.21,116.49,125.64,14.82,80.64
2016-10-03,215.78,123.82,58.97,37.71,136.81,122.51,86.82,116.94,116.38,125.32,14.92,79.18
2016-10-04,214.68,123.21,58.96,37.29,135.21,121.94,86.67,116.43,115.81,120.97,14.94,78.04
2016-10-05,215.63,123.95,59.2,37.83,134.58,121.81,86.9,116.46,115.62,120.78,15.12,76.53
2016-10-06,215.78,123.82,58.88,37.86,133.83,121.82,86.95,116.28,115.68,119.66,15.21,76.66
2016-10-07,215.04,122.83,58.58,37.69,133.92,122.11,87.15,116.35,115.65,119.74,15.09,76.55
2016-10-10,216.16,124.3,58.75,38.1,133.13,122.11,87.4,116.78,115.49,120.16,15.3,77
2016-10-11,213.43,122.03,57.92,37.22,132.83,121.73,86.91,115.85,115.4,119.55,15.23,76.23
2016-10-12,213.71,121.93,57.79,37.15,132.96,121.89,86.88,115.85,115.36,119.74,15.08,77.26
2016-10-13,213.01,120.92,57.57,36.82,133.46,122.19,86.66,116.12,115.54,120.03,15.19,77.69
2016-10-14,213.12,120.43,57.67,36.88,131.59,121.62,86.86,115.54,115.43,119.36,15.18,77.43
2016-10-17,212.38,120.29,57.5,36.84,132.43,122.02,86.74,115.57,115.95,119.68,15.14,77.53
2016-10-18,213.71,120.98,58.07,37.49,132.86,122.32,87.09,115.75,116.02,120.42,15.17,78.06
2016-10-19,214.28,121.49,58.23,37.72,132.97,122.48,87.34,115.9,116.18,121.11,15.31,78.39
2016-10-20,213.88,121.13,58.32,37.61,133.11,122.44,87.35,116,116,120.74,15.12,78.09
2016-10-21,213.98,121.07,58.19,37.6,133.31,122.51,87.37,116.48,116.13,120.83,15.2,77.99
2016-10-24,214.89,121.84,58.18,37.76,132.73,122.16,87.42,116.47,115.95,120.56,15.19,78.2
2016-10-25,214.17,120.93,58.14,37.8,133.08,122.07,87.37,116.52,116.13,121.47,15.06,78.05
2016-10-26,213.74,119.73,57.88,37.4,132.18,121.56,87.02,115.84,116.01,120.79,14.96,77.14
2016-10-27,213.17,118.36,57.81,37.08,130.74,121.01,86.7,114.85,115.51,121.01,15.08,75.37
2016-10-28,212.54,118.03,57.79,36.93,130.45,120.87,86.28,114.57,115.64,121.58,14.96,75.52
2016-10-31,212.55,118.5,57.82,37.14,131.25,120.98,86.02,114.69,115.86,121.94,14.56,76.64
2016-11-01,211.01,117.05,57.57,36.84,131.01,120.51,85.3,114.12,115.87,122.73,14.59,74.95
2016-11-02,209.74,115.56,57.18,36.4,131.58,120.69,84.92,114,115.92,123.64,14.36,73.99
2016-11-03,208.78,115,57.12,36.3,130.57,120.45,84.94,114.3,115.59,124.3,14.23,73.56
2016-11-04,208.55,115.74,56.57,35.93,131.74,120.81,84.98,114.02,115.89,124.39,14.11,73.95
2016-11-07,213.15,118.57,57.35,37.23,130.62,120.73,86.17,114.94,115.83,122.15,14.23,75.16
2016-11-08,214.11,118.88,57.51,37.47,130.09,120.46,85.98,115.24,115.63,121.64,14.19,75.62
2016-11-09,216.379,122.54,57.56,36.26,124.57,118.69,85.38,113.53,114.77,121.56,14.31,74.2203
2016-11-10,216.92,124.5,57.4,35.22,122.73,118.59,84.26,109.34,114.57,119.75,14.14,72.87
2016-11-11,216.42,127.36,57.05,34.55,122.04,118.08,83.47,108.71,114.25,117.1,13.91,73.26
2016-11-14,216.59,129.15,56.74,34.3,121.31,117.47,84.09,108.16,113.37,116.11,13.9,74.5
2016-11-15,218.28,129.55,56.99,34.99,121.91,117.83,85.2,110.02,113.44,117.12,14.25,74.23
2016-11-16,217.87,129.54,56.39,34.7,123.01,118,84.86,109.95,113.68,116.77,14.13,74.07
2016-11-17,218.99,130.3,56.82,34.75,121.2,117.25,84.63,109.72,113.49,116.17,14.13,73.46
2016-11-18,218.5,130.99,56.2,34.59,120.85,116.59,84.63,109.1,113.32,115.15,14.27,73.68
2016-11-21,220.15,131.6,56.68,34.93,121.15,116.71,85.31,109.58,113.59,115.58,14.73,73.69
2016-11-22,220.58,132.8,56.82,35.46,121.11,117.01,85.94,110.06,113.69,115.54,14.69,74.95
2016-11-23,220.7,133.63,56.62,35.08,120.64,116.58,85.62,109.24,113.31,113.25,14.71,74.54
2016-11-24,220.7,133.63,56.62,35.08,120.64,116.58,85.62,109.24,113.31,113.25,14.71,74.54
2016-11-25,221.52,134.07,56.79,35.25,120.82,116.59,85.73,109.31,113.12,112.61,14.57,74.92
2016-11-28,220.48,132.33,56.49,35.39,121.71,117.12,85.72,109.69,113.29,113.8,14.64,75.18
2016-11-29,220.91,132.26,56.85,35.44,122.22,117.28,85.61,109.58,113.4,113.27,14.27,75.8
2016-11-30,220.38,131.61,56.79,35.5,120.24,116.84,85.65,109.31,113.46,111.75,14.92,74.85
2016-12-01,219.57,130.97,56.57,35.08,118.73,115.87,84.87,108.26,112.89,111.54,15.23,73.67
2016-12-02,219.68,130.9,56.71,35.12,119.6,116.4,85.38,108.33,112.95,112.14,15.32,74.45
2016-12-05,221,133.15,57.27,35.41,119.47,116.65,85.6,108.79,113.11,111.54,15.36,75.04
2016-12-06,221.7,134.59,57.66,35.6,119.38,116.64,86.03,109.32,113.33,111.43,15.32,75.52
2016-12-07,224.6,135.9,58.52,36.2,120.4,117.13,86.46,109.96,113.43,111.83,15.19,76.99
2016-12-08,225.15,138.04,58.47,36.36,118.98,116.65,86.45,109.89,113.32,111.57,15.31,77.38
2016-12-09,226.51,138.31,58.72,36.17,117.5,116.2,86.49,109.43,112.8,110.4,15.42,77.32
2016-12-12,226.25,136.85,58.46,35.93,117.72,116.09,86.37,109.71,112.78,110.82,15.52,77.8
2016-12-13,227.76,136.86,59.09,36.33,118.14,116.35,86.58,110.05,112.74,110.45,15.59,77.8
2016-12-14,225.88,135.15,58.22,35.25,116.82,115.61,85.93,109.09,111.85,108.83,15.34,76.36
2016-12-15,226.81,136.16,58.09,35.31,117.41,115.69,85.97,108.89,111.15,107.34,15.33,75.79
2016-12-16,225.04,135.91,58.13,35.15,117.14,115.6,86.05,109.11,111.09,108.05,15.47,76.8
2016-12-19,225.53,136.8,58.04,34.91,118.4,116.16,86.27,109.6,111.55,108.59,15.38,77.65
2016-12-20,226.4,137.96,58.24,35.03,117.81,116.09,86.39,109.79,111.66,107.79,15.42,77.79
2016-12-21,225.77,137.06,57.66,34.49,118.33,116.46,86.54,110.15,111.94,107.85,15.36,75.77
2016-12-22,225.38,135.32,57.53,34.08,117.81,116.15,86.44,109.92,112.29,107.59,15.36,75.63
2016-12-23,225.71,136.04,57.68,34.28,118.05,116.33,86.6,110.09,112.42,107.93,15.4,75.83
2016-12-26,225.71,136.04,57.68,34.28,118.05,116.33,86.6,110.09,112.42,107.93,15.4,75.83
2016-12-27,226.27,136.65,57.61,34.43,117.67,116.12,86.52,109.99,112.37,108.56,15.62,75.92
2016-12-28,224.4,135.25,57.39,34.69,118.53,116.55,86.4,110.14,112.66,108.86,15.67,75.47
2016-12-29,224.35,135.37,57.53,35.26,118.95,117,86.52,110.4,112.8,110.29,15.69,76.22
2016-12-30,223.53,134.85,57.73,35.01,119.13,117.18,86.55,110.22,113.17,109.61,15.67,76.94
2017-01-02,223.53,134.85,57.73,35.01,119.13,117.18,86.55,110.22,113.17,109.61,15.67,76.94
2017-01-03,225.24,135.52,58.09,35.43,119.64,117.28,86.91,110.6,113.28,110.47,15.42,77.25
2017-01-04,226.58,137.78,58.75,35.7,120.1,117.68,87.38,111.29,113.53,110.86,15.54,78.31
2017-01-05,226.4,136.19,59.25,36.09,121.98,118.31,87.25,112.15,113.92,112.58,15.64,78.58
2017-01-06,227.21,135.69,59.05,35.94,120.86,117.69,87.23,112.09,113.45,111.75,15.58,78.41
2017-01-09,226.46,134.8,58.96,35.91,121.83,117.92,87.21,111.96,113.63,112.67,15.31,77.89
2017-01-10,226.46,136.09,58.97,36.12,121.75,117.85,87.22,111.78,113.72,113.15,15.2,77.16
2017-01-11,227.1,136.33,59.28,36.55,122.16,118.03,87.27,111.89,114.08,113.5,15.4,76.83
2017-01-12,226.53,135.28,59.37,36.71,121.89,118.02,87.29,112.11,114.18,113.91,15.64,77.18
2017-01-13,227.05,136.26,59.59,36.68,121.31,117.78,87.32,112.16,113.98,114.21,15.61,77.1
2017-01-16,227.05,136.26,59.59,36.68,121.31,117.78,87.32,112.16,113.98,114.21,15.61,77.1
2017-01-17,226.25,134.41,59.37,36.66,122.58,118.29,87.23,112.62,114.34,115.85,15.62,77.62
2017-01-18,226.75,134.85,59.2,36.46,121.01,117.51,87.31,111.83,113.78,114.87,15.41,77.75
2017-01-19,225.91,133.75,59.05,36.35,120.18,117.11,87.03,111.56,113.69,114.77,15.38,76.94
2017-01-20,226.74,134.44,59.39,36.42,119.94,117.32,87.2,111.7,113.71,115.05,15.56,77.43
2017-01-23,226.15,133.88,59.54,36.96,121.14,117.86,87.2,112.23,114.17,115.79,15.56,78.02
2017-01-24,227.6,135.93,59.69,37.19,120.31,117.51,87.26,111.86,113.98,115.27,15.57,78.2
2017-01-25,229.57,137.21,60.31,37.6,118.8,117.06,87.57,111.73,113.61,114.32,15.53,77.78
2017-01-26,229.33,136.66,60.07,37.44,119.2,117.2,87.53,111.64,113.78,113.26,15.61,77.7
2017-01-27,228.97,136.19,59.97,37.47,119.63,117.34,87.61,111.97,113.97,113.49,15.48,76.97
2017-01-30,227.55,134.29,59.54,37.27,119.27,117.14,87.43,111.72,113.94,113.97,15.34,76.44
2017-01-31,227.53,135.23,59.63,37.34,120.1,117.35,87.34,112.13,114.18,115.55,15.43,77.04
2017-02-01,227.62,135.15,59.87,37.36,119.1,116.89,87.28,111.71,113.94,115.2,15.62,76.13
2017-02-02,227.77,134.81,59.9,37.52,119.05,116.92,87.33,112.04,113.95,115.84,15.62,76.98
2017-02-03,229.34,136.87,60.14,37.75,119,117.05,87.48,112.69,113.83,116.13,15.61,77.5
2017-02-06,228.93,135.84,59.71,37.66,119.72,117.42,87.42,112.69,114.11,117.7,15.46,77.24
2017-02-07,228.94,135.24,59.65,37.47,120.6,117.62,87.29,112.55,114.06,117.46,15.35,77.13
2017-02-08,229.24,135,59.75,37.7,122.24,118.03,87.35,112.99,114.33,118.19,15.44,77.69
2017-02-09,230.6,136.9,60,37.87,120.83,117.56,87.47,112.84,114.11,117.29,15.51,77.93
2017-02-10,231.51,137.94,60.14,38.22,120.76,117.53,87.53,113.01,114.2,117.6,15.67,78.53
2017-02-13,232.77,138.3,60.38,38.34,120.38,117.48,87.66,113.13,114.02,116.8,15.47,78.79
2017-02-14,233.7,138.76,60.29,38.38,119.51,117.2,87.72,113.01,113.75,116.93,15.53,78.35
2017-02-15,234.92,139.59,60.52,38.69,118.96,117.11,87.75,112.98,113.9,117.45,15.53,78.28
2017-02-16,234.72,139.2,60.66,38.55,119.61,117.44,87.68,112.92,113.9,118.08,15.5,78.65
2017-02-17,235.09,139.11,60.5,38.39,120.32,117.74,87.77,112.95,114.16,117.68,15.45,78.78
2017-02-20,235.09,139.11,60.5,38.39,120.32,117.74,87.77,112.95,114.16,117.68,15.45,78.78
2017-02-21,236.49,140.2,60.7,38.81,120.11,117.79,88.06,113.12,114.15,117.75,15.53,79.77
2017-02-22,236.28,139.58,60.7,38.93,120.31,117.88,88.1,113.28,114.36,117.91,15.4,79.57
2017-02-23,236.44,138.75,60.83,38.94,120.67,118.18,88.18,113.61,114.63,118.94,15.47,79.91
2017-02-24,236.74,138.65,60.39,38.48,122.01,118.78,88.25,113.83,114.96,119.7,15.42,80.31
2017-02-27,237.11,140,60.43,38.36,121.29,118.5,88.36,113.56,114.65,119.12,15.4,80.73
2017-02-28,236.47,137.84,60.34,37.99,121.74,118.58,88.29,113.56,114.65,119.23,15.45,80.41
2017-03-01,239.78,140.36,60.97,38.58,119.47,117.56,88.23,113.16,113.96,119.06,15.48,80.16
2017-03-02,238.27,138.75,60.57,37.9,119.04,117.38,87.95,112.63,113.6,117.58,15.21,79.83
2017-03-03,238.42,138.65,60.93,38.19,119.35,117.5,87.99,113.15,113.86,117.51,15.29,79.64
2017-03-06,237.71,137.7,60.74,38.21,118.78,117.29,87.71,113.11,113.74,116.72,15.31,79.27
2017-03-07,237,136.8,60.53,38.25,118.42,116.71,87.14,113.03,113.54,115.78,15.23,78.93
2017-03-08,236.56,135.9,60.31,37.89,117.78,116.35,86.56,112.15,113.05,115.06,14.81,77.72
2017-03-09,236.86,135.36,60.54,37.59,116.84,115.72,86.33,111.45,112.75,114.47,14.68,76.73
2017-03-10,237.69,135.96,61.05,38.01,117.25,116.01,86.3,111.92,112.96,114.72,14.51,76.54
2017-03-13,237.81,136.28,61.37,38.54,116.51,115.62,86.37,111.74,112.7,114.74,14.48,76.66
2017-03-14,236.9,135.63,60.9,38.32,117.07,115.72,86.11,111.4,112.62,114.12,14.42,76.59
2017-03-15,238.95,137.73,61.77,39.32,118.5,116.72,87.3,112.92,113.64,116.25,14.59,78
2017-03-16,238.48,137.91,62.07,39.56,117.9,116.55,87.05,112.58,113.56,116.73,14.6,77.87
2017-03-17,237.03,138.46,62.23,39.49,118.64,116.82,87.08,113.04,113.81,116.99,14.59,78.2
2017-03-20,236.77,137.7512,62.1037,39.985,119.15,117.1044,87.0034,113.249,113.9642,117.5645,14.5566,78.17
2017-03-21,233.73,133.97,61.82,39.51,120.14,117.38,86.29,113.29,114.06,118.54,14.45,77.92
2017-03-22,234.28,134,61.83,39.7,120.62,117.68,86.5,113.4,114.25,118.83,14.45,77.96
2017-03-23,234.03,134.78,61.97,39.71,120.45,117.6,86.53,113.57,114.12,118.67,14.39,78.54
2017-03-24,233.86,134.49,62.14,39.81,120.88,117.72,86.83,113.74,114.45,118.86,14.43,77.74
2017-03-27,233.62,134.74,62.3,39.7,121.43,117.97,86.74,113.73,114.67,119.53,14.39,77.21
